match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target
361311,361245,"Queensland v New South Wales at Brisbane- Dec 26, 2008",New South Wales won by 5 wickets (with 2 balls remaining),Queensland 161/7 (20/20 ov); New South Wales 162/5 (19.4/20 ov),26/12/2008,Brisbane,,Queensland,New South Wales,New South Wales,,5,2,Queensland,161,7,20,20,New South Wales,162,5,19.4,20,,
361312,361245,"Tasmania v Victoria at Hobart- Dec 28, 2008",Victoria won by 35 runs,Victoria 203/5 (20/20 ov); Tasmania 168 (18.3/20 ov),28/12/2008,Hobart,,Tasmania,Victoria,Victoria,35,,,Victoria,203,5,20,20,Tasmania,168,10,18.3,20,,
361313,361245,"South Australia v Western Australia at Adelaide- Dec 28, 2008",South Australia won by 35 runs (D/L method),"South Australia 182 (19.2/20 ov); Western Australia 121/6 (17/17 ov, target: 157)",28/12/2008,Adelaide,,South Australia,Western Australia,South Australia,35,,,South Australia,182,10,19.2,20,Western Australia,121,6,17,17,1,157
361314,361245,"New South Wales v Western Australia at Sydney- Dec 30, 2008",Western Australia won by 5 wickets (with 5 balls remaining),New South Wales 148/5 (20/20 ov); Western Australia 149/5 (19.1/20 ov),30/12/2008,Sydney,,New South Wales,Western Australia,Western Australia,,5,5,New South Wales,148,5,20,20,Western Australia,149,5,19.1,20,,
361315,361245,"Tasmania v Queensland at Hobart- Jan 1, 2009",Tasmania won by 18 runs,Tasmania 184/8 (20/20 ov); Queensland 166/4 (20/20 ov),01/01/2009,Hobart,,Tasmania,Queensland,Tasmania,18,,,Tasmania,184,8,20,20,Queensland,166,4,20,20,,
361316,361245,"Victoria v South Australia at Melbourne- Jan 2, 2009",Victoria won by 8 wickets (with 1 ball remaining),South Australia 183/5 (20/20 ov); Victoria 184/2 (19.5/20 ov),02/01/2009,Melbourne,,Victoria,South Australia,Victoria,,8,1,South Australia,183,5,20,20,Victoria,184,2,19.5,20,,
361317,361245,"Victoria v Queensland at Geelong- Jan 4, 2009",Queensland won by 6 wickets (with 2 balls remaining),Victoria 161/7 (20/20 ov); Queensland 162/4 (19.4/20 ov),04/01/2009,Geelong,,Victoria,Queensland,Queensland,,6,2,Victoria,161,7,20,20,Queensland,162,4,19.4,20,,
361318,361245,"Western Australia v Tasmania at Perth- Jan 4, 2009",Western Australia won by 3 wickets (with 1 ball remaining),Tasmania 128 (20/20 ov); Western Australia 132/7 (19.5/20 ov),04/01/2009,Perth,,Western Australia,Tasmania,Western Australia,,3,1,Tasmania,128,10,20,20,Western Australia,132,7,19.5,20,,
361319,361245,"South Australia v New South Wales at Adelaide- Jan 6, 2009",New South Wales won by 4 wickets (with 10 balls remaining),South Australia 160/8 (20/20 ov); New South Wales 161/6 (18.2/20 ov),06/01/2009,Adelaide,,South Australia,New South Wales,New South Wales,,4,10,South Australia,160,8,20,20,New South Wales,161,6,18.2,20,,
361320,361245,"Victoria v Western Australia at Melbourne- Jan 8, 2009",Victoria won by 78 runs,Victoria 183/7 (20/20 ov); Western Australia 105 (17/20 ov),08/01/2009,Melbourne,,Victoria,Western Australia,Victoria,78,,,Victoria,183,7,20,20,Western Australia,105,10,17,20,,
361321,361245,"Queensland v South Australia at Brisbane- Jan 9, 2009",Queensland won by 7 wickets (with 12 balls remaining),South Australia 163/7 (20/20 ov); Queensland 164/3 (18/20 ov),09/01/2009,Brisbane,,Queensland,South Australia,Queensland,,7,12,South Australia,163,7,20,20,Queensland,164,3,18,20,,
361322,361245,"New South Wales v Tasmania at Sydney- Jan 12, 2009",Tasmania won by 28 runs,Tasmania 194/7 (20/20 ov); New South Wales 166/8 (20/20 ov),12/01/2009,Sydney,,New South Wales,Tasmania,Tasmania,28,,,Tasmania,194,7,20,20,New South Wales,166,8,20,20,,
361323,361245,"Tasmania v South Australia at Launceston- Jan 15, 2009",South Australia won by 52 runs,South Australia 176/6 (20/20 ov); Tasmania 124 (19.3/20 ov),15/01/2009,Launceston,,Tasmania,South Australia,South Australia,52,,,South Australia,176,6,20,20,Tasmania,124,10,19.3,20,,
361324,361245,"Western Australia v Queensland at Perth- Jan 15, 2009",Queensland won by 62 runs,Queensland 189/3 (20/20 ov); Western Australia 127 (17.5/20 ov),15/01/2009,Perth,,Western Australia,Queensland,Queensland,62,,,Queensland,189,3,20,20,Western Australia,127,10,17.5,20,,
361325,361245,"New South Wales v Victoria at Sydney- Jan 17, 2009",New South Wales won by 2 runs,New South Wales 128/8 (20/20 ov); Victoria 126/9 (20/20 ov),17/01/2009,Sydney,,New South Wales,Victoria,New South Wales,2,,,New South Wales,128,8,20,20,Victoria,126,9,20,20,,
361326,361245,"Preliminary Final:Queensland v Victoria at Brisbane- Jan 21, 2009",Victoria won by 6 wickets (with 12 balls remaining),Queensland 112/6 (20/20 ov); Victoria 113/4 (18/20 ov),21/01/2009,Brisbane,Preliminary Final,Queensland,Victoria,Victoria,,6,12,Queensland,112,6,20,20,Victoria,113,4,18,20,,
361327,361245,"Final:New South Wales v Victoria at Sydney- Jan 24, 2009",New South Wales won by 5 wickets (with 0 balls remaining),Victoria 166/4 (20/20 ov); New South Wales 167/5 (20/20 ov),24/01/2009,Sydney,Final,New South Wales,Victoria,New South Wales,,5,0,Victoria,166,4,20,20,New South Wales,167,5,20,20,,
386535,370896,"Only T20I:Sri Lanka v India at Colombo (RPS)- Feb 10, 2009",India won by 3 wickets (with 4 balls remaining),Sri Lanka 171/4 (20/20 ov); India 174/7 (19.2/20 ov),10/02/2009,Colombo (RPS),Only T20I,Sri Lanka,India,India,,3,4,Sri Lanka,171,4,20,20,India,174,7,19.2,20,,
351696,351619,"Only T20I:Australia v New Zealand at Sydney- Feb 15, 2009",Australia won by 1 run,Australia 150/7 (20/20 ov); New Zealand 149/5 (20/20 ov),15/02/2009,Sydney,Only T20I,Australia,New Zealand,Australia,1,,,Australia,150,7,20,20,New Zealand,149,5,20,20,,
359889,359842,"Warriors v Titans at Port Elizabeth- Jan 21, 2009",Warriors won by 81 runs,Warriors 169/5 (20/20 ov); Titans 88 (17.1/20 ov),21/01/2009,Port Elizabeth,,Warriors,Titans,Warriors,81,,,Warriors,169,5,20,20,Titans,88,10,17.1,20,,
359890,359842,"Cape Cobras v Warriors at Cape Town- Jan 23, 2009",Cape Cobras won by 4 runs,Cape Cobras 207/2 (20/20 ov); Warriors 203/5 (20/20 ov),23/01/2009,Cape Town,,Cape Cobras,Warriors,Cape Cobras,4,,,Cape Cobras,207,2,20,20,Warriors,203,5,20,20,,
359891,359842,"Eagles v Dolphins at Bloemfontein- Jan 23, 2009",Dolphins won by 68 runs,Dolphins 184/2 (20/20 ov); Eagles 116 (18.2/20 ov),23/01/2009,Bloemfontein,,Eagles,Dolphins,Dolphins,68,,,Dolphins,184,2,20,20,Eagles,116,10,18.2,20,,
359892,359842,"Lions v Eagles at Johannesburg- Jan 25, 2009",Eagles won by 8 runs,Eagles 156/3 (20/20 ov); Lions 148/7 (20/20 ov),25/01/2009,Johannesburg,,Lions,Eagles,Eagles,8,,,Eagles,156,3,20,20,Lions,148,7,20,20,,
359893,359842,"Titans v Dolphins at Centurion- Jan 25, 2009",No result,Dolphins 121/9 (20/20 ov),25/01/2009,Centurion,,Titans,Dolphins,No result,,,,Dolphins,121,9,20,20,,,,,,,
359894,359842,"Eagles v Cape Cobras at Kimberley- Jan 28, 2009",Eagles won by 88 runs,Eagles 176/3 (20/20 ov); Cape Cobras 88 (15.1/20 ov),28/01/2009,Kimberley,,Eagles,Cape Cobras,Eagles,88,,,Eagles,176,3,20,20,Cape Cobras,88,10,15.1,20,,
359895,359842,"Dolphins v Cape Cobras at Durban- Jan 30, 2009",Dolphins won by 3 wickets (with 0 balls remaining),Cape Cobras 119/8 (20/20 ov); Dolphins 120/7 (20/20 ov),30/01/2009,Durban,,Dolphins,Cape Cobras,Dolphins,,3,0,Cape Cobras,119,8,20,20,Dolphins,120,7,20,20,,
359896,359842,"Lions v Titans at Johannesburg- Jan 30, 2009",Match abandoned without a ball bowled,,30/01/2009,Johannesburg,,Lions,Titans,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
359897,359842,"Cape Cobras v Titans at Cape Town- Feb 1, 2009",Cape Cobras won by 16 runs,Cape Cobras 157/4 (20/20 ov); Titans 141/9 (20/20 ov),01/02/2009,Cape Town,,Cape Cobras,Titans,Cape Cobras,16,,,Cape Cobras,157,4,20,20,Titans,141,9,20,20,,
359898,359842,"Warriors v Dolphins at East London- Feb 1, 2009",Warriors won by 8 wickets (with 8 balls remaining),Dolphins 127 (19.6/20 ov); Warriors 131/2 (18.4/20 ov),01/02/2009,East London,,Warriors,Dolphins,Warriors,,8,8,Dolphins,127,10,19.6,20,Warriors,131,2,18.4,20,,
359899,359842,"Lions v Cape Cobras at Potchefstroom- Feb 4, 2009",Match tied,Cape Cobras 154/6 (20/20 ov); Lions 154/6 (20/20 ov),04/02/2009,Potchefstroom,,Lions,Cape Cobras,Match tied,,,,Cape Cobras,154,6,20,20,Lions,154,6,20,20,,
359901,359842,"Titans v Eagles at Centurion- Feb 6, 2009",Titans won by 6 wickets (with 7 balls remaining),Eagles 153/6 (20/20 ov); Titans 154/4 (18.5/20 ov),06/02/2009,Centurion,,Titans,Eagles,Titans,,6,7,Eagles,153,6,20,20,Titans,154,4,18.5,20,,
359900,359842,"Warriors v Lions at Port Elizabeth- Feb 6, 2009",Warriors won by 4 wickets (with 3 balls remaining),Lions 123/5 (20/20 ov); Warriors 127/6 (19.3/20 ov),06/02/2009,Port Elizabeth,,Warriors,Lions,Warriors,,4,3,Lions,123,5,20,20,Warriors,127,6,19.3,20,,
359902,359842,"Dolphins v Lions at Durban- Feb 8, 2009",Dolphins won by 8 wickets (with 6 balls remaining),Lions 112/8 (20/20 ov); Dolphins 117/2 (19/20 ov),08/02/2009,Durban,,Dolphins,Lions,Dolphins,,8,6,Lions,112,8,20,20,Dolphins,117,2,19,20,,
359903,359842,"Eagles v Warriors at Bloemfontein- Feb 8, 2009",Warriors won by 18 runs,Warriors 149/5 (20/20 ov); Eagles 131/7 (20/20 ov),08/02/2009,Bloemfontein,,Eagles,Warriors,Warriors,18,,,Warriors,149,5,20,20,Eagles,131,7,20,20,,
359904,359842,"Semi-Final - 1st Leg:Eagles v Warriors at Bloemfontein- Feb 11, 2009",Eagles won by 9 wickets (with 11 balls remaining) (D/L method),"Warriors 100/6 (14/14 ov); Eagles 105/1 (12.1/14 ov, target: 105)",11/02/2009,Bloemfontein,Semi-Final - 1st Leg,Eagles,Warriors,Eagles,,9,11,Warriors,100,6,14,14,Eagles,105,1,12.1,14,1,105
359905,359842,"Semi-Final - 1st Leg:Cape Cobras v Dolphins at Cape Town- Feb 13, 2009",Dolphins won by 14 runs,Dolphins 162/5 (20/20 ov); Cape Cobras 148/9 (20/20 ov),13/02/2009,Cape Town,Semi-Final - 1st Leg,Cape Cobras,Dolphins,Dolphins,14,,,Dolphins,162,5,20,20,Cape Cobras,148,9,20,20,,
359907,359842,"Semi-Final - 2nd Leg:Dolphins v Cape Cobras at Durban- Feb 15, 2009",Cape Cobras won by 38 runs (D/L method),"Cape Cobras 191/4 (20/20 ov); Dolphins 59/5 (9/9 ov, target: 98)",15/02/2009,Durban,Semi-Final - 2nd Leg,Dolphins,Cape Cobras,Cape Cobras,38,,,Cape Cobras,191,4,20,20,Dolphins,59,5,9,9,1,98
359906,359842,"Semi-Final - 2nd Leg:Warriors v Eagles at Port Elizabeth- Feb 15, 2009",No result,Warriors 117/8 (20/20 ov); Eagles 2/0 (1.2/20 ov),15/02/2009,Port Elizabeth,Semi-Final - 2nd Leg,Warriors,Eagles,No result,,,,Warriors,117,8,20,20,Eagles,2,0,1.2,20,,
359908,359842,"Semi-Final - 2nd Leg Replay:Warriors v Eagles at Port Elizabeth- Feb 16, 2009",Warriors won by 10 wickets (with 47 balls remaining),Eagles 101 (19/20 ov); Warriors 103/0 (12.1/20 ov),16/02/2009,Port Elizabeth,Semi-Final - 2nd Leg Replay,Warriors,Eagles,Warriors,,10,47,Eagles,101,10,19,20,Warriors,103,0,12.1,20,,
359909,359842,"Semi-Final - 3rd Leg:Dolphins v Cape Cobras at Durban- Feb 18, 2009",Match tied (Cape Cobras won the one-over eliminator),Cape Cobras 148/4 (20/20 ov); Dolphins 148/8 (20/20 ov),18/02/2009,Durban,Semi-Final - 3rd Leg,Dolphins,Cape Cobras,Cape Cobras,,,,Cape Cobras,148,4,20,20,Dolphins,148,8,20,20,,
391079,359842,"Semi-Final - 3rd Leg:Warriors v Eagles at Port Elizabeth- Feb 18, 2009",Match tied (Eagles won the one-over eliminator),Warriors 97 (19.3/20 ov); Eagles 97/6 (20/20 ov),18/02/2009,Port Elizabeth,Semi-Final - 3rd Leg,Warriors,Eagles,Match tied (Eagles,,,,Warriors,97,10,19.3,20,Eagles,97,6,20,20,,
359910,359842,"Final:Cape Cobras v Eagles at Cape Town- Feb 21, 2009",Cape Cobras won by 22 runs,Cape Cobras 147/5 (20/20 ov); Eagles 125/8 (20/20 ov),21/02/2009,Cape Town,Final,Cape Cobras,Eagles,Cape Cobras,22,,,Cape Cobras,147,5,20,20,Eagles,125,8,20,20,,
386494,366618,"1st T20I:New Zealand v India at Christchurch- Feb 25, 2009",New Zealand won by 7 wickets (with 7 balls remaining),India 162/8 (20/20 ov); New Zealand 166/3 (18.5/20 ov),25/02/2009,Christchurch,1st T20I,New Zealand,India,New Zealand,,7,7,India,162,8,20,20,New Zealand,166,3,18.5,20,,
366622,366618,"2nd T20I:New Zealand v India at Wellington- Feb 27, 2009",New Zealand won by 5 wickets (with 0 balls remaining),India 149/6 (20/20 ov); New Zealand 150/5 (20/20 ov),27/02/2009,Wellington,2nd T20I,New Zealand,India,New Zealand,,5,0,India,149,6,20,20,New Zealand,150,5,20,20,,
371828,369193,"Auckland v Northern Districts at Auckland- Feb 4, 2009",Auckland won by 5 wickets (with 8 balls remaining),Northern Districts 149/8 (20/20 ov); Auckland 150/5 (18.4/20 ov),04/02/2009,Auckland,,Auckland,Northern Districts,Auckland,,5,8,Northern Districts,149,8,20,20,Auckland,150,5,18.4,20,,
371830,369193,"Otago v Canterbury at Dunedin- Feb 4, 2009",Otago won by 30 runs,Otago 222/3 (20/20 ov); Canterbury 192/6 (20/20 ov),04/02/2009,Dunedin,,Otago,Canterbury,Otago,30,,,Otago,222,3,20,20,Canterbury,192,6,20,20,,
371829,369193,"Central Districts v Wellington at Napier- Feb 4, 2009",Wellington won by 19 runs (D/L method),"Wellington 160/7 (20/20 ov); Central Districts 63/4 (10/10 ov, target: 83)",04/02/2009,Napier,,Central Districts,Wellington,Wellington,19,,,Wellington,160,7,20,20,Central Districts,63,4,10,10,1,83
371833,369193,"Wellington v Otago at Wellington- Feb 6, 2009",Otago won by 117 runs,Otago 215/6 (20/20 ov); Wellington 98 (14.1/20 ov),06/02/2009,Wellington,,Wellington,Otago,Otago,117,,,Otago,215,6,20,20,Wellington,98,10,14.1,20,,
371831,369193,"Canterbury v Northern Districts at Christchurch- Feb 6, 2009",Canterbury won by 4 wickets (with 9 balls remaining),Northern Districts 119/8 (20/20 ov); Canterbury 122/6 (18.3/20 ov),06/02/2009,Christchurch,,Canterbury,Northern Districts,Canterbury,,4,9,Northern Districts,119,8,20,20,Canterbury,122,6,18.3,20,,
371832,369193,"Central Districts v Auckland at New Plymouth- Feb 6, 2009",Auckland won by 6 wickets (with 7 balls remaining),Central Districts 185/9 (20/20 ov); Auckland 188/4 (18.5/20 ov),06/02/2009,New Plymouth,,Central Districts,Auckland,Auckland,,6,7,Central Districts,185,9,20,20,Auckland,188,4,18.5,20,,
371834,369193,"Auckland v Canterbury at Auckland- Feb 8, 2009",Canterbury won by 2 wickets (with 0 balls remaining),Auckland 159/7 (20/20 ov); Canterbury 163/8 (20/20 ov),08/02/2009,Auckland,,Auckland,Canterbury,Canterbury,,2,0,Auckland,159,7,20,20,Canterbury,163,8,20,20,,
371835,369193,"Central Districts v Otago at New Plymouth- Feb 8, 2009",Otago won by 23 runs,Otago 206/4 (20/20 ov); Central Districts 183/8 (20/20 ov),08/02/2009,New Plymouth,,Central Districts,Otago,Otago,23,,,Otago,206,4,20,20,Central Districts,183,8,20,20,,
371836,369193,"Wellington v Northern Districts at Wellington- Feb 8, 2009",Wellington won by 6 wickets (with 16 balls remaining),Northern Districts 163/7 (20/20 ov); Wellington 164/4 (17.2/20 ov),08/02/2009,Wellington,,Wellington,Northern Districts,Wellington,,6,16,Northern Districts,163,7,20,20,Wellington,164,4,17.2,20,,
371837,369193,"Northern Districts v Central Districts at Hamilton- Feb 11, 2009",Central Districts won by 2 runs,Central Districts 172/7 (20/20 ov); Northern Districts 170/8 (20/20 ov),11/02/2009,Hamilton,,Northern Districts,Central Districts,Central Districts,2,,,Central Districts,172,7,20,20,Northern Districts,170,8,20,20,,
371838,369193,"Canterbury v Wellington at Christchurch- Feb 13, 2009",Wellington won by 6 wickets (with 11 balls remaining),Canterbury 126/8 (20/20 ov); Wellington 129/4 (18.1/20 ov),13/02/2009,Christchurch,,Canterbury,Wellington,Wellington,,6,11,Canterbury,126,8,20,20,Wellington,129,4,18.1,20,,
371839,369193,"Otago v Auckland at Dunedin- Feb 13, 2009",Auckland won by 3 runs,Auckland 142/7 (20/20 ov); Otago 139/6 (20/20 ov),13/02/2009,Dunedin,,Otago,Auckland,Auckland,3,,,Auckland,142,7,20,20,Otago,139,6,20,20,,
371840,369193,"Auckland v Wellington at Auckland- Feb 15, 2009",Auckland won by 3 wickets (with 1 ball remaining),Wellington 128/7 (20/20 ov); Auckland 132/7 (19.5/20 ov),15/02/2009,Auckland,,Auckland,Wellington,Auckland,,3,1,Wellington,128,7,20,20,Auckland,132,7,19.5,20,,
371841,369193,"Canterbury v Central Districts at Christchurch- Feb 15, 2009",Canterbury won by 13 runs,Canterbury 148/8 (20/20 ov); Central Districts 135 (19.1/20 ov),15/02/2009,Christchurch,,Canterbury,Central Districts,Canterbury,13,,,Canterbury,148,8,20,20,Central Districts,135,10,19.1,20,,
371842,369193,"Otago v Northern Districts at Dunedin- Feb 15, 2009",Otago won by 21 runs,Otago 191/4 (20/20 ov); Northern Districts 170/8 (20/20 ov),15/02/2009,Dunedin,,Otago,Northern Districts,Otago,21,,,Otago,191,4,20,20,Northern Districts,170,8,20,20,,
371844,369193,"Otago v Central Districts at Dunedin- Feb 18, 2009",Otago won by 5 wickets (with 6 balls remaining),Central Districts 185/6 (20/20 ov); Otago 189/5 (19/20 ov),18/02/2009,Dunedin,,Otago,Central Districts,Otago,,5,6,Central Districts,185,6,20,20,Otago,189,5,19,20,,
371845,369193,"Wellington v Auckland at Wellington- Feb 18, 2009",Auckland won by 5 wickets (with 4 balls remaining),Wellington 145/9 (20/20 ov); Auckland 146/5 (19.2/20 ov),18/02/2009,Wellington,,Wellington,Auckland,Auckland,,5,4,Wellington,145,9,20,20,Auckland,146,5,19.2,20,,
371843,369193,"Northern Districts v Canterbury at Hamilton- Feb 18, 2009",Match tied (Canterbury won the one-over eliminator),Canterbury 171/8 (20/20 ov); Northern Districts 171/7 (20/20 ov),18/02/2009,Hamilton,,Northern Districts,Canterbury,Canterbury,,,,Canterbury,171,8,20,20,Northern Districts,171,7,20,20,,
371847,369193,"Northern Districts v Otago at Mt Maunganui- Feb 20, 2009",Match abandoned without a ball bowled,,20/02/2009,Mt Maunganui,,Northern Districts,Otago,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
371846,369193,"Canterbury v Auckland at Christchurch- Feb 20, 2009",Match abandoned without a ball bowled,,20/02/2009,Christchurch,,Canterbury,Auckland,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
371848,369193,"Wellington v Central Districts at Wellington- Feb 20, 2009",Match abandoned without a ball bowled,,20/02/2009,Wellington,,Wellington,Central Districts,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
371849,369193,"Auckland v Otago at Auckland- Feb 22, 2009",Otago won by 42 runs,Otago 163/8 (20/20 ov); Auckland 121/7 (20/20 ov),22/02/2009,Auckland,,Auckland,Otago,Otago,42,,,Otago,163,8,20,20,Auckland,121,7,20,20,,
371850,369193,"Central Districts v Canterbury at Palmerston North- Feb 22, 2009",Canterbury won by 3 wickets (with 9 balls remaining),Central Districts 144/6 (20/20 ov); Canterbury 145/7 (18.3/20 ov),22/02/2009,Palmerston North,,Central Districts,Canterbury,Canterbury,,3,9,Central Districts,144,6,20,20,Canterbury,145,7,18.3,20,,
371851,369193,"Northern Districts v Wellington at Mt Maunganui- Feb 22, 2009",Wellington won by 7 wickets (with 21 balls remaining),Northern Districts 110 (18.5/20 ov); Wellington 111/3 (16.3/20 ov),22/02/2009,Mt Maunganui,,Northern Districts,Wellington,Wellington,,7,21,Northern Districts,110,10,18.5,20,Wellington,111,3,16.3,20,,
371852,369193,"Final:Otago v Canterbury at Dunedin- Mar 1, 2009",Match abandoned without a ball bowled,,01/03/2009,Dunedin,Final,Otago,Canterbury,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
352674,352658,"Only T20I:West Indies v England at Port of Spain- Mar 15, 2009",West Indies won by 6 wickets (with 12 balls remaining),England 121 (19.1/20 ov); West Indies 123/4 (18/20 ov),15/03/2009,Port of Spain,Only T20I,West Indies,England,West Indies,,6,12,England,121,10,19.1,20,West Indies,123,4,18,20,,
372829,372810,"Only T20 Match:New Zealand A v England Lions at New Plymouth- Mar 19, 2009",New Zealand A won by 84 runs,New Zealand A 227/6 (20/20 ov); England Lions 143 (16.4/20 ov),19/03/2009,New Plymouth,Only T20 Match,New Zealand A,England Lions,New Zealand A,84,,,New Zealand A,227,6,20,20,England Lions,143,10,16.4,20,,
350475,350463,"1st T20I:South Africa v Australia at Johannesburg- Mar 27, 2009",South Africa won by 4 wickets (with 4 balls remaining),Australia 166/7 (20/20 ov); South Africa 168/6 (19.2/20 ov),27/03/2009,Johannesburg,1st T20I,South Africa,Australia,South Africa,,4,4,Australia,166,7,20,20,South Africa,168,6,19.2,20,,
350476,350463,"2nd T20I:South Africa v Australia at Centurion- Mar 29, 2009",South Africa won by 17 runs,South Africa 156/5 (20/20 ov); Australia 139/8 (20/20 ov),29/03/2009,Centurion,2nd T20I,South Africa,Australia,South Africa,17,,,South Africa,156,5,20,20,Australia,139,8,20,20,,
385761,385758,"Ruhuna v Schools Invitation XI at Colombo (Moors)- Mar 25, 2009",Ruhuna won by 8 wickets (with 55 balls remaining),Schools Invitation XI 73 (17/20 ov); Ruhuna 74/2 (10.5/20 ov),25/03/2009,Colombo (Moors),,Ruhuna,Schools Invitation XI,Ruhuna,,8,55,Schools Invitation XI,73,10,17,20,Ruhuna,74,2,10.5,20,,
385759,385758,"Wayamba v Basnahira South at Colombo (SSC)- Mar 25, 2009",Basnahira South won by 50 runs,Basnahira South 169/6 (20/20 ov); Wayamba 119 (18.4/20 ov),25/03/2009,Colombo (SSC),,Wayamba,Basnahira South,Basnahira South,50,,,Basnahira South,169,6,20,20,Wayamba,119,10,18.4,20,,
385760,385758,"Basnahira North v Kandurata at Colombo (SSC)- Mar 25, 2009",Kandurata won by 6 wickets (with 21 balls remaining),Basnahira North 121/9 (20/20 ov); Kandurata 122/4 (16.3/20 ov),25/03/2009,Colombo (SSC),,Basnahira North,Kandurata,Kandurata,,6,21,Basnahira North,121,9,20,20,Kandurata,122,4,16.3,20,,
